CD4,CD8b,CD3,CD8,cluster_label
307,181,177,153,3
328,40,261,89,0
124,36,91,496,5
99,105,54,135,2
141,66,101,460,5
472,318,477,249,10
266,411,182,651,1
267,222,143,112,3
144,438,316,675,6
167,91,132,177,2
274,185,160,76,3
442,155,426,214,0
168,190,86,241,3
116,338,364,641,6
258,213,52,196,3
347,411,331,674,1
293,242,161,295,3
265,162,202,180,3
113,57,356,209,8
334,199,161,239,3
132,51,67,410,5
227,159,178,211,3
148,360,227,536,6
274,128,76,132,3
191,145,115,102,3
261,151,130,113,3
258,178,119,253,3
193,209,148,229,3
274,512,399,677,1
413,378,333,376,3
133,119,8,495,5
99,101,38,487,5
253,217,135,186,3
349,236,199,295,3
295,424,303,623,1
115,429,353,726,6
515,482,434,687,1
76,39,13,253,2
371,452,345,712,1
231,136,176,59,3
399,78,358,195,0
321,244,174,258,3
164,59,359,152,8
214,224,140,210,3
361,228,198,206,3
327,277,209,294,3
172,141,82,195,3
105,128,100,435,5
259,196,128,188,3
329,470,325,757,1
390,56,353,175,0
258,6,267,113,0
276,215,112,136,3
211,5,70,263,2
115,396,238,681,6
246,96,34,142,3
334,258,211,231,3
260,192,97,113,3
211,132,83,158,3
443,280,181,250,3
239,165,47,154,3
454,227,379,137,10
418,325,310,306,3
436,27,522,116,0
79,71,291,500,8
157,146,140,170,3
423,330,323,367,3
242,181,141,180,3
484,392,461,413,10
236,232,217,630,9
102,131,79,175,2
302,412,242,641,1
247,168,151,211,3
261,263,231,191,3
201,132,48,48,3
92,108,67,378,5
236,210,60,268,3
203,164,112,16,3
479,564,503,794,1
348,302,241,345,3
302,329,254,635,1
214,171,136,340,3
248,185,177,169,3
299,264,196,290,3
375,517,400,754,1
213,237,179,227,3
382,143,342,93,0
416,362,324,355,3
307,129,99,158,3
177,173,139,188,3
452,323,446,187,10
295,236,176,261,3
345,303,251,277,3
178,44,28,611,5
127,62,44,256,2
431,334,216,274,3
264,230,172,207,3
474,368,297,322,3
284,178,114,191,3
238,216,158,221,3
466,407,343,415,3
147,96,94,166,2
276,261,219,133,3
357,516,361,739,1
131,102,145,211,2
453,319,235,376,3
405,373,304,378,3
509,353,465,707,9
275,207,172,115,3
155,140,90,227,2
251,173,130,142,3
285,69,308,84,0
343,139,51,207,3
256,261,213,301,3
412,339,304,393,3
311,263,236,255,3
239,197,164,223,3
141,111,20,194,2
359,270,257,238,3
295,186,204,155,3
275,188,175,211,3
150,90,33,505,5
282,147,138,217,3
333,427,339,692,1
235,173,127,237,3
145,137,60,204,2
220,219,171,62,3
299,402,338,684,1
317,50,333,102,0
244,238,136,289,3
290,131,187,78,3
226,145,39,96,3
231,47,178,148,0
226,203,77,109,3
397,94,211,136,0
260,195,143,90,3
256,216,193,214,3
111,33,307,677,8
331,447,325,655,1
223,62,52,141,3
109,491,346,684,6
160,401,275,655,6
256,147,31,100,3
447,384,312,388,3
461,97,517,121,0
455,407,432,592,1
119,120,47,211,2
398,353,329,420,3
149,25,26,119,2
258,184,130,246,3
413,321,318,331,3
215,155,118,139,3
292,91,224,142,0
229,127,84,103,3
374,320,456,541,9
233,167,178,124,3
240,155,172,270,3
169,194,96,156,3
422,365,302,400,3
96,229,99,532,6
168,136,29,181,2
235,157,133,58,3
298,216,139,275,3
298,273,254,650,9
168,432,447,674,6
400,322,260,352,3
342,232,209,338,3
107,37,24,177,2
348,247,216,230,3
384,60,426,194,0
211,175,70,64,3
276,121,167,182,3
335,190,167,210,3
201,211,146,212,3
357,542,453,704,1
75,4,85,91,2
265,191,42,176,3
470,295,412,286,10
197,184,87,390,5
162,148,146,298,2
336,236,208,152,3
139,235,259,588,6
186,121,74,99,3
354,245,135,111,3
194,117,163,165,3
278,146,110,141,3
494,286,406,225,10
145,133,55,362,5
178,177,78,205,3
222,212,111,242,3
225,119,134,176,3
259,245,127,258,3
224,124,107,116,3
306,260,349,693,9
210,181,104,183,3
393,440,354,699,1
251,232,170,171,3
313,217,127,248,3
207,204,92,219,3
176,51,89,559,5
458,366,349,340,3
164,102,88,165,2
264,159,58,337,3
241,218,169,212,3
349,104,279,234,0
301,293,53,240,3
190,149,125,160,3
233,193,155,170,3
278,186,156,104,3
113,92,94,404,5
232,200,158,254,3
364,278,217,360,3
273,244,171,250,3
107,63,442,5,8
279,239,102,275,3
215,179,162,103,3
249,429,404,314,9
242,109,80,148,3
285,400,268,680,1
47,63,63,178,2
316,226,74,204,3
422,463,370,677,1
67,73,86,434,5
234,106,218,105,0
200,173,147,165,3
69,398,236,643,6
322,251,56,553,9
314,230,181,150,3
169,78,395,126,8
278,195,198,205,3
355,136,52,72,3
217,115,44,208,3
266,126,35,156,3
192,152,117,300,3
146,79,74,447,5
222,141,105,249,3
319,278,227,274,3
136,74,42,482,5
183,150,28,512,5
542,468,512,642,1
415,115,355,75,0
293,137,134,161,3
292,74,294,165,0
256,235,118,277,3
301,223,163,203,3
171,122,33,250,2
64,39,98,116,2
189,608,163,297,9
323,248,81,546,9
240,172,76,190,3
526,364,445,293,10
244,203,169,186,3
243,244,88,266,3
268,126,253,184,0
273,196,104,155,3
219,153,109,114,3
302,245,209,233,3
393,353,265,376,3
435,438,334,636,1
210,206,149,246,3
250,38,119,160,3
204,142,103,93,3
280,83,218,89,0
282,234,142,253,3
282,190,114,211,3
227,65,165,165,3
338,27,308,155,0
234,207,172,160,3
226,144,130,163,3
113,167,100,395,5
347,298,257,330,3
198,101,110,143,3
273,218,108,131,3
242,184,122,196,3
272,219,48,266,3
269,226,210,269,3
162,451,366,657,6
86,138,441,584,8
271,174,184,241,3
305,58,203,127,0
236,276,189,384,9
177,191,167,264,3
266,191,111,160,3
159,108,170,142,2
238,189,115,197,3
438,169,409,283,10
398,345,252,309,3
109,7,62,596,5
72,460,333,709,6
272,200,176,275,3
118,10,126,394,5
265,237,403,316,9
309,256,204,159,3
249,199,214,116,3
337,309,489,549,9
127,111,125,567,5
277,166,142,97,3
271,70,183,217,0
305,219,212,216,3
416,553,412,795,1
178,206,165,176,3
254,208,230,202,3
244,170,101,59,3
299,163,158,75,3
250,177,115,203,3
244,212,157,111,3
67,50,48,386,5
267,126,287,97,0
351,318,250,334,3
291,172,193,155,3
247,164,113,141,3
493,438,364,469,3
190,181,76,256,3
281,171,138,228,3
223,174,121,204,3
239,176,83,182,3
122,134,349,594,8
233,152,140,158,3
255,134,65,247,3
417,418,368,649,1
413,432,359,711,1
18,130,88,34,2
283,249,203,176,3
287,264,196,230,3
329,122,254,89,0
275,226,183,254,3
223,187,210,121,3
307,274,142,245,3
237,176,136,201,3
299,288,290,688,9
180,78,113,179,3
445,325,343,335,10
164,180,87,249,3
193,180,107,254,3
277,242,217,283,3
112,45,371,228,8
242,194,168,158,3
489,304,418,253,10
109,91,425,209,8
229,204,117,148,3
114,60,32,556,5
346,502,371,745,1
226,55,84,157,3
267,192,163,257,3
272,207,127,226,3
207,183,102,175,3
360,394,327,400,9
170,370,268,590,6
253,176,199,155,3
312,319,239,370,3
481,462,442,742,1
204,165,95,148,3
231,198,208,241,3
262,164,183,224,3
165,375,339,772,6
440,282,313,298,10
122,94,384,474,8
133,113,27,379,5
130,114,24,572,5
201,205,167,177,3
58,149,9,626,5
90,56,53,448,5
218,214,120,172,3
232,136,162,142,3
269,219,159,262,3
297,193,72,279,3
347,304,247,235,3
309,203,149,210,3
236,195,59,85,3
365,47,290,78,0
247,129,145,87,3
4,126,266,466,8
344,214,140,204,3
139,42,97,244,2
344,77,281,117,0
369,308,264,301,3
258,152,180,106,3
233,178,214,176,3
114,90,36,369,5
293,183,108,305,3
283,191,207,141,3
240,196,139,260,3
122,108,78,227,2
264,84,110,213,3
238,209,148,280,3
342,179,48,127,3
112,394,215,649,6
295,225,176,273,3
107,51,279,199,8
78,375,253,617,6
355,473,374,750,1
278,130,63,123,3
355,212,48,254,3
305,158,168,184,3
401,220,408,190,10
228,210,187,198,3
157,308,248,581,6
216,185,147,83,3
247,428,292,674,1
391,281,251,357,3
89,298,339,582,6
262,106,50,280,3
269,437,348,660,1
277,224,187,281,3
248,59,186,207,0
280,229,214,445,9
368,473,395,700,1
240,187,67,122,3
369,83,260,14,0
508,203,449,163,10
302,274,208,230,3
332,201,174,238,3
253,150,122,69,3
248,223,145,257,3
370,280,335,262,10
230,156,117,94,3
328,252,188,249,3
200,233,23,199,3
335,293,234,329,3
442,482,389,783,1
286,189,235,420,9
264,189,188,133,3
295,217,123,218,3
265,236,169,321,3
387,249,239,263,3
393,462,435,763,1
306,267,266,267,3
415,107,273,191,0
317,264,241,278,3
107,92,424,345,8
334,63,282,183,0
282,201,176,26,3
193,184,85,426,5
209,170,154,190,3
271,122,139,191,3
227,104,77,137,3
398,49,357,129,0
90,29,11,362,5
306,192,192,158,3
289,94,144,115,0
107,166,347,671,8
294,123,137,88,3
420,291,327,302,10
311,222,344,228,9
431,100,340,26,0
235,178,132,138,3
339,238,273,305,10
280,363,345,634,1
469,589,448,793,1
284,230,212,296,3
228,100,74,164,3
306,224,138,201,3
236,222,54,115,3
251,121,1,82,3
387,301,285,345,3
246,203,97,189,3
323,292,254,314,3
385,562,424,811,1
195,41,26,252,2
221,249,129,220,3
374,423,265,641,1
287,270,244,232,3
251,133,130,127,3
164,192,159,559,6
265,289,220,244,3
295,229,185,143,3
235,69,98,217,3
150,126,176,354,5
251,133,150,203,3
185,42,39,219,2
221,148,77,160,3
273,162,149,206,3
322,273,125,255,3
294,164,130,194,3
137,113,154,197,2
452,280,382,247,10
164,322,174,611,6
548,304,484,305,10
368,340,273,434,3
274,189,89,167,3
235,205,179,120,3
280,228,169,293,3
248,207,117,147,3
451,502,471,800,1
249,169,39,225,3
169,183,173,216,3
268,63,126,99,0
347,240,456,256,9
356,329,286,303,3
23,131,90,183,2
118,133,138,46,2
245,238,80,111,3
264,217,213,232,3
245,154,166,192,3
150,320,233,645,6
336,123,143,329,9
138,138,126,560,5
127,327,226,606,6
378,338,273,326,3
281,234,98,383,3
136,327,214,576,6
143,130,263,535,8
401,340,250,363,3
191,165,91,153,3
292,284,190,274,3
253,208,156,297,3
214,168,44,8,3
269,144,168,193,3
305,236,241,266,3
269,203,89,178,3
203,195,6,195,3
337,252,116,220,3
476,347,385,375,10
292,194,257,259,3
131,2,74,237,2
364,270,219,337,3
261,234,167,199,3
306,324,227,166,9
211,193,107,164,3
315,1,348,124,0
153,206,371,615,8
159,120,107,179,2
378,314,75,619,9
232,178,89,175,3
215,170,147,140,3
379,244,104,241,3
293,282,245,656,9
366,68,400,76,0
251,211,108,266,3
309,298,219,318,3
266,200,151,24,3
405,129,310,29,0
258,96,269,221,0
176,110,47,598,5
245,205,163,160,3
146,87,52,486,5
258,102,184,176,3
165,339,219,588,6
291,175,189,188,3
274,214,112,222,3
291,188,97,177,3
295,455,313,664,1
277,219,178,260,3
130,33,429,183,8
509,276,417,303,10
351,79,291,154,0
400,148,339,214,0
315,234,206,209,3
237,174,19,203,3
337,199,127,244,3
466,373,236,733,9
117,67,56,418,5
324,183,115,197,3
389,64,357,90,0
276,210,143,261,3
136,155,35,403,5
293,255,157,214,3
254,216,141,221,3
285,234,66,205,3
128,108,72,196,2
396,90,344,151,0
500,477,433,689,1
488,482,439,618,1
371,498,393,691,1
320,135,68,35,3
236,177,140,133,3
238,203,115,210,3
424,379,327,413,3
256,174,116,117,3
333,185,188,118,3
460,373,338,344,3
238,238,151,244,3
345,79,280,199,0
432,385,321,408,3
383,307,261,306,3
96,53,275,625,8
52,54,53,427,5
279,184,179,159,3
294,263,150,391,9
167,85,109,160,2
243,192,132,226,3
311,168,159,178,3
174,43,119,216,2
465,331,257,350,3
174,66,283,616,8
387,499,373,785,1
231,267,77,362,9
220,244,97,118,3
209,159,56,77,3
283,224,111,59,3
427,393,375,492,9
272,195,118,108,3
252,128,273,122,0
222,102,160,111,3
208,109,163,135,3
280,197,141,237,3
102,74,117,487,5
76,337,259,617,6
246,136,74,66,3
345,97,315,195,0
258,103,121,92,3
439,456,330,665,1
156,90,40,331,2
278,178,54,26,3
294,237,134,261,3
459,501,444,653,1
228,223,71,261,3
482,448,380,427,3
150,75,383,197,8
242,22,116,93,0
208,175,174,74,3
396,163,277,193,0
123,405,397,678,6
289,156,211,149,3
258,205,118,214,3
400,324,249,427,3
182,85,69,394,5
137,266,36,285,9
109,346,210,669,6
251,140,110,50,3
356,352,344,148,9
307,209,132,175,3
268,137,177,199,3
231,30,28,187,3
251,140,125,201,3
477,520,509,688,1
237,170,124,208,3
200,38,17,317,2
77,55,58,484,5
271,469,365,688,1
305,266,132,296,3
181,140,132,136,3
330,314,274,401,3
360,349,354,335,9
347,256,144,243,3
281,459,361,728,1
371,332,272,330,3
256,190,141,176,3
528,366,419,358,10
296,190,181,179,3
270,197,175,228,3
111,88,13,182,2
190,113,3,104,3
105,97,42,136,2
245,30,189,83,0
403,106,387,167,0
230,130,108,218,3
385,268,222,282,3
239,133,155,195,3
289,48,275,118,0
127,104,50,565,5
311,294,405,249,9
433,319,295,313,3
287,307,251,324,3
566,347,475,320,10
289,276,209,309,3
456,278,458,210,10
261,165,168,123,3
121,51,65,32,2
295,204,42,214,3
308,295,190,287,3
362,33,373,169,0
270,140,130,188,3
194,116,94,111,3
212,190,122,225,3
259,218,162,276,3
212,176,155,195,3
243,301,199,600,1
372,340,276,433,3
301,195,149,171,3
107,387,259,647,6
284,195,146,195,3
274,103,281,175,0
336,285,188,236,3
65,217,407,600,8
223,170,149,141,3
345,306,187,268,3
273,160,140,220,3
384,408,259,727,1
271,219,204,211,3
336,529,375,665,1
262,113,85,94,3
253,188,12,312,3
120,146,124,164,2
103,162,119,182,2
269,171,117,224,3
188,116,105,108,3
215,144,149,265,3
292,289,190,451,9
417,140,475,472,9
359,213,164,202,3
270,237,189,219,3
417,62,351,67,0
130,10,47,165,2
64,102,34,408,5
206,155,80,85,3
246,241,87,257,3
110,142,415,697,8
278,188,104,111,3
333,255,106,576,9
180,119,437,251,8
460,235,406,235,10
306,275,159,320,3
201,148,40,473,5
221,155,155,205,3
297,332,257,302,3
258,406,289,639,1
256,209,179,219,3
315,101,342,251,0
318,269,212,257,3
95,424,269,675,6
310,177,295,186,0
382,450,354,717,1
385,195,344,243,10
429,230,366,223,10
31,95,90,659,5
331,202,128,235,3
237,105,134,121,3
98,25,69,510,5
239,29,186,193,0
447,428,330,623,1
336,248,125,259,3
392,305,259,379,3
432,321,278,284,3
262,101,177,147,0
469,413,346,456,3
534,272,463,245,10
311,462,293,753,1
450,372,301,354,3
271,267,181,285,3
263,173,57,70,3
313,265,240,316,3
33,126,102,492,5
86,136,63,189,2
52,73,87,368,5
223,80,63,190,3
359,245,184,277,3
400,298,340,384,10
190,137,115,175,3
235,197,116,119,3
282,227,192,218,3
225,171,126,216,3
386,308,199,301,3
154,95,87,609,5
248,223,119,103,3
148,93,98,606,5
253,220,194,104,3
271,199,70,161,3
144,36,16,506,5
240,211,177,220,3
375,308,213,334,3
310,214,126,251,3
420,330,286,342,3
328,256,195,319,3
263,159,174,51,3
189,129,78,76,3
438,444,362,742,1
268,41,89,175,3
89,77,152,296,2
262,81,86,178,3
291,220,178,249,3
384,339,240,318,3
133,135,80,224,2
369,259,147,302,3
254,185,141,316,3
191,126,86,59,3
288,247,44,137,3
206,121,7,61,3
254,94,249,191,0
133,80,131,236,2
211,179,147,70,3
275,311,175,396,9
238,162,72,107,3
352,416,358,661,1
213,97,121,195,3
265,138,212,144,3
307,279,187,254,3
287,262,187,259,3
216,198,146,140,3
308,214,143,271,3
404,94,379,197,0
242,177,95,226,3
475,401,356,452,3
299,199,156,105,3
203,208,183,82,3
258,208,135,155,3
160,377,384,529,6
103,311,189,547,6
271,177,114,29,3
262,242,167,229,3
311,270,247,283,3
460,358,279,344,3
344,308,276,320,3
146,447,379,670,6
176,147,86,201,3
349,245,145,300,3
261,153,133,155,3
395,42,345,105,0
239,136,145,257,3
247,198,170,239,3
279,208,120,149,3
263,198,138,307,3
247,169,36,205,3
249,200,107,95,3
277,202,61,252,3
290,174,54,227,3
311,180,220,180,3
257,103,149,167,3
252,201,129,180,3
361,149,289,217,0
304,271,222,203,3
282,241,216,299,3
213,146,91,267,3
287,98,61,120,3
380,95,300,109,0
283,162,155,12,3
373,246,230,243,3
534,262,423,645,9
416,74,403,52,0
228,200,155,129,3
403,287,179,281,3
87,55,379,206,8
416,460,378,701,1
266,239,173,103,3
134,127,82,522,5
230,145,82,227,3
314,186,131,188,3
222,144,134,106,3
461,357,385,598,1
335,239,198,153,3
355,255,224,314,3
236,139,130,214,3
110,78,10,608,5
276,167,147,206,3
290,166,200,222,3
269,160,150,152,3
149,77,11,300,2
228,191,166,242,3
353,259,154,275,3
121,98,17,617,5
253,212,61,214,3
260,108,211,91,0
235,202,3,221,3
103,89,15,448,5
179,101,54,361,5
381,354,283,600,1
352,259,220,337,3
216,191,134,178,3
278,174,87,138,3
188,153,173,194,3
287,408,434,689,9
267,216,148,215,3
461,489,429,692,1
254,237,113,209,3
224,218,212,259,3
189,170,35,274,3
155,111,77,457,5
265,178,114,132,3
229,167,108,135,3
239,205,130,250,3
429,503,393,707,1
425,341,321,297,3
311,221,193,300,3
218,202,125,236,3
232,203,147,288,3
426,81,370,160,0
173,150,119,198,3
229,149,114,152,3
345,478,370,689,1
312,227,197,260,3
383,268,201,235,3
518,505,484,676,1
243,190,162,253,3
314,40,301,199,0
274,163,130,172,3
365,290,239,297,3
330,277,265,356,3
279,201,52,76,3
237,228,157,162,3
257,253,57,229,3
329,319,195,340,3
272,171,77,233,3
98,349,202,609,6
440,158,317,263,0
258,177,125,168,3
187,66,92,137,3
287,150,148,266,3
222,172,104,155,3
279,236,187,288,3
219,148,160,116,3
279,158,53,36,3
217,214,120,289,3
241,174,32,167,3
301,179,102,219,3
234,203,127,99,3
237,173,173,137,3
136,94,99,120,2
404,100,376,69,0
261,213,165,317,3
361,294,203,278,3
126,75,392,543,8
168,132,63,475,5
270,183,130,224,3
178,58,23,103,2
263,217,126,230,3
120,88,29,169,2
97,86,23,449,5
420,328,260,354,3
273,199,131,136,3
137,101,13,173,2
190,203,31,579,5
311,225,211,223,3
208,87,60,219,3
217,209,106,208,3
124,130,198,585,8
236,151,84,141,3
165,41,73,243,2
332,168,142,171,3
285,381,292,664,1
251,150,176,102,3
226,337,232,599,1
303,204,184,285,3
227,186,73,190,3
305,175,216,277,3
284,149,311,233,0
210,214,163,286,3
266,23,198,215,0
322,265,250,268,3
217,206,145,201,3
383,311,263,355,3
147,63,132,583,5
285,149,201,174,3
267,157,151,185,3
412,85,296,138,0
315,203,188,166,3
430,517,444,709,1
201,133,279,204,0
282,156,144,127,3
272,204,142,199,3
207,331,114,243,9
284,219,172,141,3
167,122,501,242,8
142,399,262,604,6
260,242,211,50,3
208,143,11,108,3
502,514,409,675,1
203,165,112,208,3
258,131,191,211,3
277,210,140,51,3
290,180,124,205,3
524,301,433,310,10
283,221,108,122,3
290,188,172,210,3
472,299,500,255,10
164,119,67,255,2
263,165,132,114,3
186,172,113,559,5
375,78,327,185,0
247,212,143,164,3
231,244,200,189,3
274,178,100,247,3
311,223,136,178,3
253,252,129,248,3
482,286,368,207,10
247,143,158,131,3
246,180,70,203,3
257,197,5,232,3
259,185,64,317,3
177,142,129,192,3
345,286,250,318,3
229,172,175,252,3
239,484,353,663,1
183,62,142,85,0
295,167,143,220,3
254,182,154,186,3
403,364,276,377,3
229,139,149,108,3
148,87,72,276,2
152,187,163,228,3
268,92,105,203,3
199,254,157,603,6
252,200,107,142,3
272,204,103,372,3
354,337,424,373,9
274,158,168,63,3
281,191,154,212,3
145,134,59,453,5
157,150,95,141,3
453,642,565,842,1
346,150,21,237,3
230,118,75,74,3
354,418,382,667,1
298,196,148,205,3
369,154,394,167,0
234,231,115,181,3
349,220,137,233,3
198,122,88,145,3
420,330,389,403,10
267,166,72,224,3
287,254,175,268,3
254,175,163,175,3
265,157,198,234,3
297,217,104,223,3
289,191,219,207,3
321,225,178,228,3
295,99,192,97,0
206,151,44,473,5
540,636,544,776,1
266,96,243,112,0
333,129,323,167,0
241,217,193,225,3
295,181,75,227,3
350,72,270,160,0
264,273,148,249,3
264,220,167,231,3
495,293,476,395,10
230,220,200,220,3
301,173,130,220,3
456,373,318,316,3
365,352,353,260,9
137,386,232,626,6
347,295,268,352,3
227,152,83,182,3
458,495,430,703,1
269,185,160,237,3
270,215,83,5,3
277,172,46,56,3
280,244,230,294,3
114,352,296,666,6
132,111,11,206,2
320,173,173,224,3
39,113,341,146,8
260,161,198,110,3
277,144,62,169,3
220,234,89,135,3
242,205,109,173,3
180,147,16,169,3
275,189,110,130,3
122,78,84,166,2
164,54,113,535,5
269,152,178,170,3
288,374,223,668,1
325,235,78,223,3
434,343,295,350,3
573,650,570,552,9
394,136,278,1,0
248,170,206,137,3
307,265,209,261,3
225,176,158,142,3
220,192,174,142,3
376,46,320,37,0
391,165,240,231,0
388,293,155,257,3
290,228,156,155,3
181,152,150,100,3
218,168,114,136,3
357,338,270,261,3
392,100,278,158,0
277,220,199,266,3
195,163,133,177,3
217,203,179,194,3
250,119,82,125,3
374,500,376,777,1
404,76,321,207,0
112,50,62,344,5
320,260,162,331,3
253,221,87,71,3
160,8,344,492,8
150,365,464,652,6
357,297,315,617,9
441,345,392,360,10
312,289,177,274,3
287,96,223,128,0
259,108,28,173,3
290,175,92,235,3
138,113,29,439,5
248,213,171,161,3
415,294,316,399,10
285,173,163,176,3
159,48,74,295,2
548,552,499,728,1
355,243,198,206,3
278,206,199,277,3
97,19,451,116,8
105,18,302,176,8
372,330,265,338,3
129,119,45,486,5
525,324,547,296,10
264,203,108,115,3
203,171,253,581,9
197,296,244,606,6
418,279,410,337,10
350,319,310,413,3
188,144,75,222,3
287,207,160,202,3
77,407,293,656,6
485,390,565,571,9
281,269,141,270,3
393,460,349,764,1
334,287,222,268,3
311,53,304,146,0
106,9,343,108,8
118,363,273,626,6
344,114,309,165,0
301,198,99,134,3
376,289,257,244,3
168,116,35,290,2
336,180,153,67,3
394,12,369,111,0
236,200,145,227,3
548,380,500,353,10
178,94,42,341,2
194,91,139,462,5
194,157,52,193,3
400,68,310,87,0
228,206,124,145,3
180,214,80,157,3
89,63,413,214,8
480,408,520,677,9
470,430,397,713,1
165,68,3,118,2
193,209,120,179,3
211,191,101,95,3
405,432,364,618,1
109,507,416,665,6
271,460,294,697,1
410,366,340,373,3
309,181,78,131,3
236,208,217,193,3
297,222,161,298,3
366,50,207,174,0
284,238,337,603,9
513,337,357,361,10
231,186,132,202,3
228,151,191,132,3
149,88,167,581,5
294,228,158,178,3
207,168,88,163,3
266,179,182,257,3
297,241,218,304,3
212,228,108,305,3
455,254,493,329,10
270,92,119,166,3
368,204,95,152,3
298,121,227,109,0
115,65,97,367,5
320,177,116,230,3
289,218,175,237,3
140,93,188,141,2
307,228,175,281,3
265,207,185,154,3
466,388,296,398,3
260,209,124,222,3
107,418,305,672,6
419,322,261,333,3
130,86,58,210,2
300,378,281,741,1
276,125,81,168,3
277,85,202,74,0
258,194,165,228,3
112,85,284,263,8
151,64,6,166,2
208,160,83,172,3
116,326,143,624,6
349,164,163,46,3
379,250,179,313,3
279,279,200,277,3
285,111,189,207,3
272,148,143,194,3
252,38,152,208,0
441,236,366,294,10
298,216,146,243,3
353,282,202,338,3
270,226,158,267,3
266,198,95,245,3
255,179,125,166,3
64,54,1,196,2
227,155,164,286,3
424,120,140,119,0
250,202,103,209,3
326,322,16,621,9
283,164,169,250,3
169,193,19,234,3
390,283,237,305,3
184,176,128,84,3
259,199,131,181,3
332,75,153,52,0
123,116,131,341,5
110,155,16,381,5
239,186,35,196,3
384,207,383,244,10
261,210,158,120,3
263,348,266,643,1
330,284,212,285,3
156,62,5,174,2
153,181,131,151,3
519,263,375,340,10
156,128,44,393,5
224,175,129,172,3
324,58,249,22,0
195,71,185,179,0
231,201,143,157,3
302,197,150,215,3
105,114,86,380,5
396,83,259,212,0
98,45,50,432,5
431,160,269,237,0
224,176,164,214,3
424,352,344,389,3
272,32,245,47,0
239,166,76,210,3
306,151,235,177,0
136,44,161,456,5
236,181,87,185,3
178,327,229,642,6
319,103,207,212,0
103,269,136,125,9
336,46,343,168,0
325,85,138,231,0
187,362,308,618,6
260,243,92,292,3
277,263,130,298,3
218,214,64,158,3
189,158,147,187,3
186,184,108,286,3
243,169,147,216,3
167,27,9,532,5
398,294,207,284,3
331,333,253,47,9
328,105,274,230,0
294,219,39,128,3
206,377,240,658,1
224,166,50,204,3
291,310,275,692,9
283,190,164,186,3
266,189,110,253,3
329,291,220,349,3
326,141,94,147,3
326,238,162,234,3
118,15,17,160,2
273,189,4,150,3
237,163,120,179,3
224,229,191,245,3
337,262,237,292,3
307,213,163,244,3
270,211,119,251,3
252,173,118,251,3
295,226,184,212,3
272,228,166,136,3
138,353,274,684,6
283,177,210,271,3
156,102,70,194,2
274,163,38,81,3
169,121,24,362,5
275,267,196,283,3
242,198,148,163,3
318,192,152,229,3
231,170,164,92,3
102,134,115,113,2
280,196,203,134,3
330,468,326,717,1
146,157,37,465,5
349,105,298,121,0
174,174,44,227,3
296,249,177,99,3
202,396,449,638,6
218,206,137,164,3
138,103,64,462,5
315,436,250,685,1
247,182,179,106,3
108,99,26,205,2
416,279,302,181,10
440,414,434,467,9
270,164,215,326,9
334,266,198,293,3
272,132,108,135,3
355,76,236,175,0
285,456,348,659,1
387,494,376,728,1
276,211,126,148,3
135,466,320,695,6
250,171,105,231,3
116,89,78,619,5
309,48,221,120,0
276,202,160,262,3
268,211,84,131,3
323,186,208,281,3
450,256,466,253,10
223,177,167,109,3
314,127,258,158,0
160,379,214,637,6
366,96,331,141,0
268,162,169,105,3
93,16,36,378,5
274,273,193,244,3
298,198,163,210,3
174,156,6,197,3
151,336,266,583,6
133,268,286,582,6
267,187,83,184,3
159,68,45,180,2
298,145,171,238,3
214,202,122,240,3
510,334,490,299,10
458,306,303,286,10
293,185,114,165,3
206,177,183,209,3
495,497,468,753,1
336,263,195,267,3
253,212,154,255,3
344,40,301,85,0
253,205,114,2,3
213,190,142,127,3
256,150,304,133,0
356,253,165,277,3
113,66,82,324,2
352,259,172,239,3
246,96,301,170,0
134,72,12,388,5
257,238,70,497,9
271,312,352,745,9
300,230,135,265,3
230,187,103,168,3
261,201,108,196,3
385,332,247,499,9
249,167,108,214,3
458,237,407,250,10
240,213,119,175,3
119,112,74,610,5
444,78,489,129,0
425,378,324,414,3
298,235,175,217,3
300,265,154,232,3
413,378,338,503,9
240,258,225,314,3
372,66,356,4,0
128,414,369,633,6
56,319,127,578,6
353,231,248,190,3
311,234,174,140,3
231,209,192,260,3
297,117,89,104,3
311,163,211,118,3
297,232,151,221,3
84,95,104,78,2
248,158,200,224,3
376,88,299,229,0
521,332,424,739,9
330,62,299,220,0
266,197,109,146,3
259,65,314,83,0
377,510,391,739,1
328,274,124,277,3
222,171,144,168,3
310,203,152,307,3
394,295,218,404,3
375,315,269,369,3
429,306,166,381,9
438,82,322,126,0
220,197,167,160,3
88,63,35,546,5
407,316,254,309,3
271,139,111,181,3
115,379,332,724,6
382,449,299,644,1
306,228,120,284,3
277,165,217,173,3
267,207,166,184,3
84,45,47,164,2
229,134,330,244,0
332,307,190,338,3
287,229,168,249,3
59,474,356,611,6
355,203,348,100,0
148,34,148,183,2
242,242,185,223,3
123,138,63,583,5
514,386,444,373,10
313,239,172,202,3
241,123,116,112,3
99,365,330,658,6
377,333,249,307,3
332,121,266,168,0
140,12,109,421,5
148,158,118,338,5
221,160,118,95,3
417,465,365,744,1
464,509,429,734,1
245,166,122,211,3
411,178,367,106,10
244,27,94,157,3
135,22,8,19,2
426,83,338,100,0
294,66,222,79,0
306,246,207,235,3
469,395,320,416,3
318,224,194,259,3
